1774529,440,9360,-16520,-771,-39,-344,-39,-51,-491,-20323578,-415139808,985813300,91321056,11.53831672668457,171.82171630859375,225.260498046875
123500,-736,448,-17432,78,-87,-32,-185,-555,-490,1252957,644891736,-857828401,-34132362,4.590468406677246,177.1667022705078,253.81289672851562
1774635,208,-8376,-11120,512,-395,-237,-17,-32,-479,-22395501,-415150618,985373672,95439179,12.286471366882324,171.49710083007812,225.2355194091797
123606,-912,512,-17168,17,-11,-23,-174,-537,-484,648616,644895311,-857830822,-34020629,4.473021984100342,177.13754272460938,253.81393432617188
123712,-968,400,-17544,-59,41,-20,-179,-551,-473,10125,644903688,-857827432,-33953451,4.355506896972656,177.10238647460938,253.815673828125
1774791,-2944,-6888,-15048,1757,116,-174,27,-36,-506,-22395501,-415150618,985373672,95439179,12.286471366882324,171.49710083007812,225.2355194091797
123819,-752,696,-17448,-93,25,-19,-198,-561,-452,-700287,644916377,-857819683,-33900941,4.227626323699951,177.06141662597656,253.818115234375
1774898,-968,22400,-32768,2221,247,54,181,-48,-524,1857905,-453053374,964715400,130326084,11.399677276611328,167.2525634765625,229.67453002929688
123925,-704,880,-17224,-23,23,-21,-189,-550,-443,-1421611,644928446,-857813091,-33815472,4.093663215637207,177.02252197265625,253.82058715820312
1775004,-1696,9016,-16896,1413,19,-892,224,-50,-522,6725938,-452187421,966938929,115896106,9.134519577026367,168.4447479248047,229.66375732421875
1775111,-1272,4624,-13392,89,87,73,227,-58,-518,11513832,-450959694,969098135,101356272,6.872040748596191,169.6464385986328,229.5974578857422
124082,-528,768,-17384,54,40,-21,-189,-558,-443,-1421611,644928446,-857813091,-33815472,4.093663215637207,177.02252197265625,253.82058715820312
1775217,-440,664,-11800,-553,-44,775,215,-54,-518,16305948,-449459358,971128999,86892879,4.61695671081543,170.83802795410156,229.48643493652344
124188,-512,912,-17416,-28,36,-37,-202,-558,-427,2838566,641897403,-859912952,-37827077,5.3138322830200195,176.94332885742188,253.409423828125
1775324,2296,2440,-13176,-581,390,228,187,-66,-530,21073958,-447796642,972978504,72583666,2.3852334022521973,172.0151824951172,229.34364318847656
124294,-400,1104,-17960,-120,27,-44,-189,-550,-432,2965758,641866369,-859946378,-37583245,5.3042378425598145,176.9722442626953,253.40542602539062
1775430,24,1168,-18160,-1349,176,50,121,-86,-457,262192,54273188,-439082541,977954481,349.4571838378906,311.56024169921875,182.40821838378906
124401,-2232,392,-23336,-661,-68,3,-194,-531,-368,3144589,641839230,-859974453,-37389315,5.309886932373047,177.0001678466797,253.40188598632812
1775537,-136,352,-15080,-195,14,7,101,-86,-446,262192,77622948,-464219653,961081491,345.1529541015625,308.50262451171875,183.68954467773438
124507,-720,3776,-16528,-1271,80,-29,-231,-526,-336,3355177,641815861,-859996320,-37269014,5.330399036407471,177.02383422851562,253.39877319335938
124614,336,6296,-16264,-1176,226,112,-266,-537,-299,3624460,641798490,-860012692,-37165008,5.363084316253662,177.0498504638672,253.39642333984375
1775693,-336,560,-15008,-116,-13,-8,112,-97,-463,262192,77622948,-464219653,961081491,345.1529541015625,308.50262451171875,183.68954467773438
1775799,-200,688,-15464,-72,41,-8,122,-87,-475,-9426208,-408423135,991060266,61828344,6.8808979988098145,174.27247619628906,224.6216583251953
124773,352,7944,-15496,-989,178,53,-291,-526,-277,3624460,641798490,-860012692,-37165008,5.363084316253662,177.0498504638672,253.39642333984375
1775906,-272,696,-15152,-93,10,-12,134,-85,-479,-9524111,-408444670,991060099,61673576,6.887899875640869,174.29183959960938,224.6242218017578
124879,792,10288,-14560,-897,198,140,-329,-542,-231,173892587,614548554,-837468081,-208950142,56.76854705810547,172.28045654296875,250.5887451171875
1776012,-176,536,-15024,-83,35,-5,122,-83,-486,-9617370,-408476064,991056353,61511151,6.893469333648682,174.31178283691406,224.62791442871094
124986,320,11624,-15568,-971,-28,296,-358,-554,-206,178104497,613269401,-836585579,-212662888,57.98762893676758,172.17074584960938,250.460205078125
1776119,-184,688,-15104,-43,76,-2,131,-92,-479,-9669371,-408515843,991049181,61354193,6.891442775726318,174.32957458496094,224.63275146484375
125092,-1752,2224,-16600,-261,339,639,-377,-571,-184,182344586,611949336,-835695623,-216339532,59.20807647705078,172.06309509277344,250.32745361328125
1776225,0,768,-15128,-93,97,-7,121,-98,-487,-9713622,-408560160,991041569,61174797,6.886101722717285,174.34927368164062,224.63815307617188
125199,1384,-4816,-14632,2292,-226,-661,-334,-551,-236,186462922,610628337,-834801703,-219982352,60.40362548828125,171.94837951660156,250.19239807128906
1776332,264,976,-14976,-118,28,-17,112,-83,-502,262192,-10650750,-408842122,991004817,2.119590997695923,315.2838134765625,179.5904083251953
125305,3552,-1056,-22600,2746,-390,-287,-246,-539,-283,190693164,609222616,-833920561,-223566378,61.61204147338867,171.84176635742188,250.04904174804688
125412,4328,2776,-25720,2296,-97,-67,-168,-533,-326,262152,227158587,595176771,-826280022,37.97126007080078,289.1321105957031,163.61378479003906
1776488,128,944,-14920,5,-65,-21,123,-96,-494,262192,-10650750,-408842122,991004817,2.119590997695923,315.2838134765625,179.5904083251953
1776594,-72,800,-15304,-51,-39,-15,124,-78,-495,-20812293,-410414682,990475367,54833294,8.579298973083496,175.43325805664062,224.8433074951172
125571,2056,8016,-20832,1492,-101,214,-114,-524,-336,262152,227158587,595176771,-826280022,37.97126007080078,289.1321105957031,163.61378479003906
1776701,-384,880,-15144,-111,-38,-12,135,-69,-508,-20224423,-410472573,990483354,54474498,8.434545516967773,175.44517517089844,224.85205078125
125677,-1312,6848,-14128,80,-131,-223,-102,-519,-315,-56790084,627737075,-862123275,111292478,336.2093811035156,186.136474609375,251.47900390625
1776807,-272,1136,-14896,-146,-11,-8,122,-63,-518,-19708691,-410521612,990491112,54151962,8.306894302368164,175.4563751220703,224.85951232910156
125784,-1736,4136,-15064,-282,-178,-120,-101,-510,-316,-57925243,628263711,-861549411,112176175,335.89251708984375,186.1354217529297,251.55258178710938
1776914,72,1160,-15680,-189,-37,2,112,-71,-509,-19239345,-410560023,990500291,53860866,8.190879821777344,175.46629333496094,224.8656005859375
125890,-688,-1080,-22392,-1564,11,-75,-158,-519,-415,-58498062,629035347,-860916076,112416741,335.7513732910156,186.1095428466797,251.65863037109375
1777020,1504,376,-19784,-361,256,-29,107,-90,-514,-18793939,-410596077,990508445,53592680,8.081425666809082,175.4748992919922,224.87130737304688
125997,-640,288,-17208,-256,-120,-33,-185,-531,-432,-58629625,630017368,-860229178,112106865,335.7537841796875,186.06002807617188,251.792724609375
1777176,24,3784,-14816,-1167,18,-51,58,-77,-506,-18793939,-410596077,990508445,53592680,8.081425666809082,175.4748992919922,224.87130737304688
126103,-384,192,-17208,-9,2,-20,-188,-539,-461,-58621479,631144314,-859508914,111293800,335.8424377441406,185.9730987548828,251.94775390625
1777283,456,6656,-13768,-1085,8,-10,-2,-72,-483,-46586011,-410718759,982798676,127153890,19.577817916870117,169.26287841796875,224.43869018554688
126259,-408,400,-17320,-66,-10,-21,-199,-550,-450,-58621479,631144314,-859508914,111293800,335.8424377441406,185.9730987548828,251.94775390625
1777389,8,7880,-12528,-977,-79,-138,-23,-55,-466,-49168996,-410663171,981866443,133409005,20.59820556640625,168.73475646972656,224.3755340576172
126366,-632,640,-17272,-34,4,-29,-208,-556,-440,2190995,655984693,-849385115,-33848382,4.785147190093994,177.2819061279297,255.3014373779297
1777496,-88,9584,-11952,-815,-30,-109,-52,-62,-439,-51799090,-410504447,980935281,139608141,21.62091827392578,168.21127319335938,224.2975616455078
126472,-656,632,-17312,-6,-1,-32,-211,-565,-446,2265811,655973250,-849376590,-34276442,4.853573799133301,177.2505340576172,255.29954528808594
1777602,688,10880,-14160,-851,137,-299,-66,-55,-425,-54424639,-410271382,980010119,145660647,22.628751754760742,167.69969177246094,224.2091522216797
126579,-616,608,-17456,0,-6,-35,-215,-559,-431,2332687,655966855,-849365344,-34670765,4.916297435760498,177.22152709960938,255.29837036132812
1777708,1840,-8200,-10824,-663,-492,-468,-63,-49,-387,-57062640,-409983981,979071345,151650243,23.63221549987793,167.1923065185547,224.11192321777344
126685,-584,648,-17616,6,-6,-29,-216,-550,-448,2403080,655958300,-849356922,-35032243,4.975308418273926,177.19549560546875,255.29690551757812
126791,-576,856,-17312,-83,10,-25,-228,-548,-420,2432932,655949729,-849350731,-35339430,5.020386219024658,177.1714324951172,255.29551696777344
1777866,-3248,-8448,-12296,1759,-198,-157,-42,-31,-427,-57062640,-409983981,979071345,151650243,23.63221549987793,167.1923065185547,224.11192321777344
126898,-632,992,-17360,-17,8,-15,-216,-536,-425,262152,3466882,655761919,-849427278,0.5512230396270752,284.7281799316406,179.75131225585938
1777972,-5440,-16,-24864,2844,416,-114,77,-33,-499,-67570105,-445170809,928043461,298184615,39.63844680786133,152.9475860595703,226.4398651123047
127004,-600,1072,-17368,-27,8,-17,-216,-560,-413,262152,3951777,655600773,-849535263,0.63319331407547,284.74981689453125,179.7196807861328
1778079,-2488,6192,-25832,2242,63,-100,152,-33,-499,-59408752,-446761118,933046229,281462851,36.63631820678711,154.44436645507812,226.9838409423828
1778185,-488,9568,-14928,1118,-76,-401,183,-28,-510,-51407963,-448674029,937568775,264452506,33.64900207519531,155.94935607910156,227.53823852539062
127161,-576,1024,-17328,-85,-5,-19,-217,-542,-407,262152,3951777,655600773,-849535263,0.63319331407547,284.74981689453125,179.7196807861328
1778291,-1024,3976,-13016,-198,100,19,178,-28,-513,-43572949,-450758975,941675384,247157266,30.667491912841797,157.46072387695312,228.0856170654297
127267,-776,1488,-17560,-99,21,-19,-220,-544,-377,10952758,652850545,-851109051,-46915808,7.948022365570068,176.7322998046875,254.86724853515625
1778398,1112,-8,-12336,-616,51,835,157,-36,-515,-35957724,-452879653,945410042,229626685,27.6988468170166,158.97503662109375,228.60951232910156
127374,-664,1800,-17384,-137,2,-38,-221,-541,-359,11235087,652748955,-851160034,-47335781,8.04969596862793,176.71446228027344,254.85324096679688
127480,-872,1888,-18520,-195,-97,-19,-229,-539,-337,11522007,652655465,-851201566,-47806772,8.158834457397461,176.692626953125,254.84027099609375
1778554,1816,2264,-13296,-366,337,-121,135,-40,-517,-35957724,-452879653,945410042,229626685,27.6988468170166,158.97503662109375,228.60951232910156
1778661,1280,1456,-16632,-910,222,15,75,-77,-448,33303795,-435604856,980772742,-12066454,352.4566955566406,179.7337646484375,227.90504455566406
127586,-488,2904,-19152,-804,-107,-52,-252,-521,-317,11797345,652576024,-851229400,-48325670,8.272337913513184,176.66600036621094,254.82911682128906
1778767,-624,592,-15344,-159,-40,-27,59,-75,-451,28290254,-434199971,981623811,-2499215,354.2615661621094,179.02166748046875,227.746826171875
127693,-1472,5208,-15928,-1289,43,-23,-272,-512,-275,12100594,652509492,-851245295,-48866065,8.393460273742676,176.63943481445312,254.8197021484375
1778874,-352,832,-15224,-164,32,-12,62,-68,-463,22583401,-433032925,982262352,7392574,356.22607421875,178.30511474609375,227.60873413085938
127849,-96,7680,-16016,-1139,156,82,-294,-509,-247,12100594,652509492,-851245295,-48866065,8.393460273742676,176.63943481445312,254.8197021484375
1778980,-392,840,-14968,-128,25,-8,74,-63,-472,17748215,-432410240,982533027,16023173,357.9107360839844,177.67141723632812,227.52957153320312
127956,-72,9608,-13656,-922,202,169,-335,-516,-190,134977965,634687529,-829229013,-210365016,50.39970016479492,170.2010040283203,252.66510009765625
1779086,-264,1016,-14760,-87,24,-5,75,-72,-480,13417805,-432128320,982564332,23956534,359.4371337890625,177.08282470703125,227.4866180419922
128062,976,11144,-13240,-802,184,151,-369,-528,-179,139222622,633673829,-828158485,-214824508,51.71780776977539,170.04388427734375,252.55245971679688
1779193,-280,888,-14856,-33,43,-7,79,-78,-479,262192,-13755786,-431015447,981365684,2.7061989307403564,312.7133483886719,179.4322967529297
128168,-328,11912,-13104,-663,13,211,-366,-528,-155,143358650,632657556,-827077108,-219220615,53.00992965698242,169.88323974609375,252.43853759765625
1779299,-112,1024,-15312,-40,52,-3,74,-71,-477,262192,-15064753,-431246175,980675996,2.9595816135406494,312.7008361816406,179.3741912841797
128275,-216,13168,-14256,-796,62,583,-378,-550,-127,147465543,631613483,-825993412,-223550244,54.289154052734375,169.72384643554688,252.32113647460938
128381,1856,-1496,-15096,418,50,760,-390,-572,-113,151658594,630508374,-824913355,-227812037,55.57505416870117,169.57244873046875,252.19769287109375
1779457,-168,1008,-15064,-54,33,-4,75,-77,-478,262192,-15064753,-431246175,980675996,2.9595816135406494,312.7008361816406,179.3741912841797
1779563,-344,1056,-15064,-48,-19,-16,76,-71,-477,-21535775,-432288476,980423774,65981903,9.87938117980957,174.4664764404297,227.34841918945312
128541,1128,-3616,-17616,3031,-509,-557,-352,-543,-190,151658594,630508374,-824913355,-227812037,55.57505416870117,169.57244873046875,252.19769287109375
1779669,-376,960,-14776,-34,-16,-14,74,-78,-479,-21479270,-432313440,980430271,65739783,9.847813606262207,174.4879608154297,227.35227966308594
128647,5008,5448,-26592,2973,-407,88,-226,-531,-291,198316785,571430664,-864514441,-199182639,59.3209114074707,173.2506866455078,245.13919067382812
1779776,-312,840,-15200,-19,-8,-10,80,-72,-476,-21378262,-432339910,980436361,65507389,9.808371543884277,174.50660705566406,227.35635375976562
128753,4184,5440,-21120,1125,-352,-1283,-180,-514,-322,183677931,574534981,-869566063,-181516744,54.51374816894531,174.14100646972656,245.48495483398438
1779882,-440,984,-15016,-72,-21,-15,82,-67,-490,-21267366,-432365522,980440199,65316733,9.77059268951416,174.52072143554688,227.36019897460938
128860,-592,8600,-15752,888,68,-314,-139,-526,-345,169131237,576963499,-874415981,-163786234,49.72968673706055,174.99447631835938,245.73165893554688
1779989,-400,1088,-15080,-102,-15,-11,79,-71,-488,-21116503,-432394249,980442019,65147977,9.726898193359375,174.53099060058594,227.3644256591797
128966,-1768,5424,-14520,-21,132,757,-126,-533,-336,154702971,578792938,-878995694,-146129358,44.99137496948242,175.8108367919922,245.8939971923828
1780145,-352,1296,-14984,-166,-5,-9,63,-64,-490,-21116503,-432394249,980442019,65147977,9.726898193359375,174.53099060058594,227.3644256591797
129073,-1288,3672,-14880,-294,-137,195,-141,-531,-338,140472378,580067627,-883269781,-128627552,40.323089599609375,176.5961456298828,245.9827117919922
1780251,632,2160,-16776,-192,-17,-19,63,-69,-492,-12833029,-433733395,979908389,66420708,8.233600616455078,174.05821228027344,227.53713989257812
129179,-1104,3088,-24096,-1542,-69,-193,-194,-526,-418,262152,43975430,586870507,-898071836,7.8261213302612305,293.5855407714844,177.40438842773438
1780358,1200,2528,-16448,-975,155,-18,27,-69,-487,-13053350,-433733543,979851727,67208059,8.34455394744873,173.99044799804688,227.5342559814453
129286,-344,456,-17528,-441,-121,-37,-235,-533,-458,262152,2881808,638455043,-862373963,0.460749089717865,287.04718017578125,179.79408264160156
1780464,-912,5272,-14216,-1365,-35,-128,-6,-64,-466,-13244167,-433742822,979790393,68000357,8.450274467468262,173.92095947265625,227.532470703125
129442,-552,360,-17304,27,-97,-36,-243,-553,-479,262152,2881808,638455043,-862373963,0.460749089717865,287.04718017578125,179.79408264160156
1780571,-560,7208,-13752,-1222,-47,-112,-47,-57,-432,-13370184,-433765393,979719463,68848392,8.548325538635254,173.84327697753906,227.53224182128906
129548,-696,280,-17384,4,-59,-27,-251,-544,-510,26245848,624682312,-870323278,-67394841,12.937081336975098,175.76893615722656,251.09927368164062
1780677,-504,9160,-12168,-1060,-149,-136,-81,-55,-406,-13505094,-433784088,979646664,69734473,8.65135669708252,173.76220703125,227.5313720703125
129655,-904,376,-17136,-26,-25,-31,-264,-536,-507,25243045,624686934,-870348407,-67410525,12.764641761779785,175.70529174804688,251.0977325439453
1780784,-720,10512,-11560,-825,80,-225,-89,-34,-382,262192,-17843235,-434421217,978797718,3.4949469566345215,312.3377990722656,179.2470703125
129761,-1088,496,-17536,25,-12,-21,-260,-553,-502,24309058,624688549,-870372514,-67427597,12.604330062866211,175.6457977294922,251.09613037109375
1780940,-856,10240,-13184,-678,222,-356,-110,-40,-365,262192,-17843235,-434421217,978797718,3.4949469566345215,312.3377990722656,179.2470703125
129868,-1008,344,-17192,19,7,-21,-257,-543,-504,23464071,624684713,-870395291,-67468442,12.462409973144531,175.58973693847656,251.09402465820312
